price(R$),condo(R$),district,address,area(m²),bedroom,bathrooms,parkings,url(image),url(apt)
450000.0,450.0,Cidade Nova,Rua Doutor Plínio de Morais,95.0,3.0,3.0,1,https://imgbr.imovelwebcdn.com/avisos/2/29/77/30/97/37/360x266/3713516731.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-cidade-nova-3-quartos-95-2977309737.html
570000.0,875.0,Buritis,Rua Professora Bartira Mourão 587,80.0,3.0,2.0,2,https://imgbr.imovelwebcdn.com/avisos/2/29/76/08/10/80/360x266/3680992262.jpg,https://www.imovelweb.com.br/propriedades/apartamento-3-quartos-a-venda-buritis-2976081080.html
795000.0,172.0,Castelo,Rua Romualdo Lopes Cançado,184.0,3.0,3.0,3,https://imgbr.imovelwebcdn.com/avisos/2/29/57/03/16/71/360x266/2281206683.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-castelo-belo-horizonte-2957031671.html
390000.0,580.0,Nova Vista,Rua José Silva Passos 450,61.0,2.0,1.0,1,https://imgbr.imovelwebcdn.com/avisos/2/29/77/70/03/18/360x266/3724796006.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-2-quartos-1-suite-1-vaga-nova-2977700318.html
272000.0,271.0,Caiçara-Adelaide,Rua Ciclópica,84.0,2.0,1.0,2,https://imgbr.imovelwebcdn.com/avisos/2/29/73/41/28/03/360x266/3605471544.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-caicara-adelaide-2-quartos-2973412803.html
680000.0,,Castelo,Rua Cecília Fonseca Coutinho,94.0,3.0,2.0,2,https://imgbr.imovelwebcdn.com/avisos/2/29/68/93/25/13/360x266/3490730714.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-castelo-belo-horizonte-2968932513.html
790000.0,1250.0,Buritis,Rua José Amaury Ferrara 75,125.0,4.0,3.0,2,https://imgbr.imovelwebcdn.com/avisos/2/29/59/65/93/48/360x266/2635052697.jpg,https://www.imovelweb.com.br/propriedades/apartamento-4-quartos-com-lazer-no-buritis!-2959659348.html
150000.0,163.0,Jaqueline,Rua José Luiz Azevedo,48.0,2.0,1.0,1,https://imgbr.imovelwebcdn.com/avisos/2/29/73/41/10/56/360x266/3605498625.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-jaqueline-2-quartos-48-m-sup2-2973411056.html
430000.0,390.0,Planalto,Rua Francisco Augusto Rocha,95.0,3.0,1.0,2,https://imgbr.imovelwebcdn.com/avisos/2/29/74/14/22/93/360x266/3626270702.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-3-quartos-1-suite-2-vagas-2974142293.html
490000.0,400.0,Buritis,Rua Sílvio Menicucci,54.0,2.0,2.0,2,https://imgbr.imovelwebcdn.com/avisos/2/29/75/26/42/56/360x266/3657699497.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-buritis-belo-horizonte-2975264256.html
210000.0,270.0,Venda Nova,Avenida Vilarinho,53.0,2.0,1.0,1,https://imgbr.imovelwebcdn.com/avisos/2/29/46/36/08/00/360x266/3619489002.jpg,https://www.imovelweb.com.br/propriedades/apartamento-2-quarto-1-vaga-53-41-m-sup2--bairro-2946360800.html
370000.0,355.0,Castelo,Praça Jornalista Cici Santos,85.0,2.0,2.0,1,https://imgbr.imovelwebcdn.com/avisos/2/29/57/03/70/65/360x266/2281332858.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-castelo-belo-horizonte-2957037065.html
840000.0,,Palmares,,200.0,5.0,4.0,2,https://imgbr.imovelwebcdn.com/avisos/2/29/36/45/50/08/360x266/2317429216.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-em-palmares-2936455008.html
280000.0,,Jaqueline,Rua Pirajá,70.0,3.0,2.0,1,https://imgbr.imovelwebcdn.com/avisos/2/29/73/40/90/61/360x266/3605442052.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-jaqueline-3-quartos-70-m-sup2-2973409061.html
1590000.0,650.0,Sagrada Família,Rua Conselheiro Lafaiete,174.0,3.0,3.0,1,https://imgbr.imovelwebcdn.com/avisos/2/29/60/33/63/68/360x266/2445526704.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-sagrada-familia-belo-horizonte-2960336368.html
315000.0,360.0,Santa Efigênia,Rua Resedá,70.0,3.0,2.0,1,https://imgbr.imovelwebcdn.com/avisos/2/29/73/41/01/74/360x266/3605440241.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-santa-efigenia-3-quartos-70-2973410174.html
860000.0,620.0,Sagrada Família,Rua Genoveva de Souza 879,84.0,3.0,2.0,2,https://imgbr.imovelwebcdn.com/avisos/2/29/75/32/86/34/360x266/3659609868.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-3-quartos-1-suite-2-vagas-2975328634.html
585000.0,,Planalto,Padre Willian Silva,160.0,3.0,2.0,2,https://imgbr.imovelwebcdn.com/avisos/2/29/63/43/89/08/360x266/3675857527.jpg,https://www.imovelweb.com.br/propriedades/apartamento-com-3-quartos-a-venda-160-m-sup2--2963438908.html
320000.0,1000.0,Lourdes,Rua Bernardo Guimarães,33.0,1.0,1.0,1,https://imgbr.imovelwebcdn.com/avisos/2/29/73/41/37/57/360x266/3605480926.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-lourdes-1-quarto-33-m-sup2--2973413757.html
698000.0,720.0,Barro Preto,Rua Ouro Preto,98.0,3.0,2.0,3,https://imgbr.imovelwebcdn.com/avisos/2/29/49/98/01/58/360x266/3518244648.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-barro-preto-belo-horizonte-2949980158.html
885000.0,897.0,Buritis,Rua Doutor Lucídio Avelar,98.0,3.0,6.0,4,https://imgbr.imovelwebcdn.com/avisos/2/29/66/08/42/38/360x266/3637781226.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-buritis-belo-horizonte-2966084238.html
350000.0,180.0,Alípio de Melo,Rua Uirapiana,67.0,3.0,1.0,2,https://imgbr.imovelwebcdn.com/avisos/2/29/73/40/89/31/360x266/3605498839.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-alipio-de-melo-3-quartos-67-2973408931.html
1665000.0,1500.0,Lourdes,Rua Espírito Santo 2740,93.0,3.0,3.0,2,https://imgbr.imovelwebcdn.com/avisos/2/29/77/10/79/57/360x266/3708818186.jpg,https://www.imovelweb.com.br/propriedades/apartamento-3-quartos-a-venda-lourdes-2977107957.html
270000.0,250.0,Jardim Guanabara,Rua Paulo Kruger Mourão,81.0,3.0,1.0,1,https://imgbr.imovelwebcdn.com/avisos/2/29/70/74/30/26/360x266/3519838933.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-jardim-guanabara-belo-horizonte-2970743026.html
266000.0,190.0,Bandeirantes (Pampulha),Avenida Professor Clóvis Salgado,43.0,2.0,1.0,1,https://imgbr.imovelwebcdn.com/avisos/2/29/57/03/91/84/360x266/2281410951.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-bandeirantes-pampulha-belo-2957039184.html
180000.0,190.0,Castelo,Rua Hélio de Senna Figueiredo,50.0,2.0,1.0,1,https://imgbr.imovelwebcdn.com/avisos/2/29/76/19/78/41/360x266/3684223406.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-castelo-2-quartos-50-m-sup2--2976197841.html
490000.0,250.0,Sagrada Família,Rua João Gualberto Filho 1192,119.0,3.0,3.0,2,https://imgbr.imovelwebcdn.com/avisos/2/29/66/74/36/96/360x266/2714847912.jpg,https://www.imovelweb.com.br/propriedades/cobertura-a-venda-3-quartos-1-suite-2-vagas-2966743696.html
5000000.0,,Belvedere,Avenida Paulo Camilo Pena,344.0,3.0,4.0,4,https://imgbr.imovelwebcdn.com/avisos/2/29/73/63/15/61/360x266/3611776324.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-belvedere-3-quartos-344-2973631561.html
1370000.0,,Buritis,Rua Cônsul Walter,354.0,5.0,5.0,2,https://imgbr.imovelwebcdn.com/avisos/2/29/75/51/82/25/360x266/3665356520.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-buritis-5-quartos-354-m-sup2-2975518225.html
330000.0,550.0,Luxemburgo,Rua Doutor Helvécio Arantes,78.0,3.0,1.0,1,https://imgbr.imovelwebcdn.com/avisos/2/29/73/40/81/83/360x266/3605462176.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-luxemburgo-3-quartos-78-2973408183.html
265000.0,290.0,Sagrada Família,Rua Alabastro,65.0,3.0,1.0,1,https://imgbr.imovelwebcdn.com/avisos/2/29/75/74/81/16/360x266/3671674298.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-sagrada-familia-3-quartos-65-2975748116.html
2800000.0,2150.0,Lourdes,Rua Curitiba,250.0,4.0,4.0,4,https://imgbr.imovelwebcdn.com/avisos/2/29/76/09/47/98/360x266/3681320175.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-lourdes-4-quartos-250-m-sup2-2976094798.html
1700000.0,1150.0,Sion,Rua Assunção,340.0,4.0,4.0,3,https://imgbr.imovelwebcdn.com/avisos/2/29/73/67/30/32/360x266/3612877126.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-sion-4-quartos-340-m-sup2--2973673032.html
1890000.0,1400.0,Serra,Rua Níquel,296.0,4.0,4.0,3,https://imgbr.imovelwebcdn.com/avisos/2/29/76/63/83/59/360x266/3719371080.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-serra-4-quartos-296-m-sup2--2976638359.html
370000.0,250.0,Nova Suíssa,Rua Junquilhos,99.0,3.0,1.0,1,https://imgbr.imovelwebcdn.com/avisos/2/29/73/40/89/99/360x266/3605609310.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-nova-suissa-3-quartos-99-2973408999.html
570000.0,,Santa Branca,Hélcio Paiva,107.0,3.0,3.0,3,https://imgbr.imovelwebcdn.com/avisos/2/29/74/99/35/84/360x266/3674588087.jpg,https://www.imovelweb.com.br/propriedades/cobertura-com-3-quartos-a-venda-128-m-sup2-2974993584.html
320000.0,,Ipiranga,Rua Conde de Monte Cristo,55.0,2.0,1.0,1,https://imgbr.imovelwebcdn.com/avisos/2/29/73/40/85/72/360x266/3605499370.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-ipiranga-2-quartos-55-m-sup2-2973408572.html
1069000.0,850.0,Buritis,Rua José Hemetério Andrade 70,146.0,4.0,3.0,3,https://imgbr.imovelwebcdn.com/avisos/2/29/59/65/94/00/360x266/2415794794.jpg,https://www.imovelweb.com.br/propriedades/apartamento-com-4-dormitorios-a-venda-146-m-sup2--2959659400.html
590000.0,270.0,Sagrada Família,Rua São Jerônimo,167.0,3.0,3.0,2,https://imgbr.imovelwebcdn.com/avisos/2/29/74/38/82/98/360x266/3633292117.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-sagrada-familia-belo-horizonte-2974388298.html
240000.0,420.0,Santa Cruz,Rua Meira de Vasconcelos,57.0,3.0,2.0,1,https://imgbr.imovelwebcdn.com/avisos/2/29/74/31/32/26/360x266/3630802207.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-santa-cruz-3-quartos-57-2974313226.html
330000.0,250.0,Manacás,Rua Geraldo Magela de Almeida,75.0,3.0,2.0,1,https://imgbr.imovelwebcdn.com/avisos/2/29/71/16/89/45/360x266/3538142061.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-manacas-belo-horizonte-2971168945.html
329900.0,450.0,Alto Barroca,Rua Armindo Chaves,86.0,3.0,2.0,1,https://imgbr.imovelwebcdn.com/avisos/2/29/67/37/55/71/360x266/2748385370.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-alto-barroca-belo-horizonte-2967375571.html
420000.0,250.0,Carlos Prates,Rua Cambuquira 810,110.0,3.0,2.0,1,https://imgbr.imovelwebcdn.com/avisos/2/29/60/08/63/38/360x266/3567616823.jpg,https://www.imovelweb.com.br/propriedades/cobertura-com-3-dormitorios-a-venda-110-m-sup2--2960086338.html
760000.0,,Savassi,Rua Professor Moraes,41.0,2.0,2.0,0,https://imgbr.imovelwebcdn.com/avisos/2/29/76/29/74/21/360x266/3686901289.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-savassi-2976297421.html
723800.0,,Luxemburgo,Rua Guaicuí,77.0,2.0,2.0,1,https://imgbr.imovelwebcdn.com/avisos/2/29/73/41/28/73/360x266/3605513290.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-luxemburgo-2-quartos-77-2973412873.html
330000.0,330.0,Jardim América,Rua Curitibanos,98.0,3.0,2.0,1,https://imgbr.imovelwebcdn.com/avisos/2/29/77/70/80/91/360x266/3725013472.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-jardim-america-3-quartos-98-2977708091.html
499000.0,,Santa Mônica,Geralda Cirino Flor de Maio,135.0,2.0,2.0,2,https://imgbr.imovelwebcdn.com/avisos/2/29/77/00/18/32/360x266/3711698073.jpg,https://www.imovelweb.com.br/propriedades/area-privativa-com-2-quartos-a-venda-135-42-m-sup2-2977001832.html
770000.0,650.0,Silveira,Rua Wânia Carvalho Silveira 14,133.0,3.0,3.0,2,https://imgbr.imovelwebcdn.com/avisos/2/29/74/19/44/10/360x266/3627469833.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-3-quartos-1-suite-2-vagas-2974194410.html
410000.0,315.0,Santa Branca,Montese,115.0,3.0,2.0,2,https://imgbr.imovelwebcdn.com/avisos/2/29/75/97/73/94/360x266/3678008882.jpg,https://www.imovelweb.com.br/propriedades/apartamento-com-3-quartos-a-venda-115-m-sup2-2975977394.html
380000.0,250.0,Colégio Batista,Rua Pitangui,90.0,3.0,2.0,1,https://imgbr.imovelwebcdn.com/avisos/2/29/63/46/68/35/360x266/2595535785.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-colegio-batista-belo-horizonte-2963466835.html
2450000.0,1900.0,Savassi,Rua Tomé de Souza,274.0,4.0,5.0,4,https://imgbr.imovelwebcdn.com/avisos/2/29/73/41/45/22/360x266/3605491320.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-savassi-4-quartos-274-m-sup2-2973414522.html
850000.0,600.0,Carmo,Rua Campanha,170.0,3.0,2.0,2,https://imgbr.imovelwebcdn.com/avisos/2/29/57/99/31/59/360x266/2325814922.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-carmo-belo-horizonte-2957993159.html
4500000.0,2015.0,Savassi,Rua Tomé de Souza,247.0,4.0,5.0,4,https://imgbr.imovelwebcdn.com/avisos/2/29/73/41/03/03/360x266/3605613478.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-savassi-4-quartos-247-m-sup2-2973410303.html
500000.0,440.0,Dona Clara,Desembargador Afonso Lages,106.0,3.0,3.0,2,https://imgbr.imovelwebcdn.com/avisos/2/29/75/66/35/88/360x266/3669341605.jpg,https://www.imovelweb.com.br/propriedades/apartamento-com-3-quartos-a-venda-106-m-sup2-2975663588.html
480000.0,,Santa Teresa,Praça Duque de Caxias,84.0,3.0,2.0,0,https://imgbr.imovelwebcdn.com/avisos/2/29/73/40/87/10/360x266/3605442773.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-santa-tereza-3-quartos-84-2973408710.html
1200000.0,,Lourdes,Rua São Paulo,92.0,3.0,2.0,2,https://imgbr.imovelwebcdn.com/avisos/2/29/76/08/27/31/360x266/3681020001.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-3-quartos-1-suite-2-vagas-2976082731.html
399000.0,,São Geraldo,Rua Silva Alvarenga,90.0,4.0,3.0,1,https://imgbr.imovelwebcdn.com/avisos/2/29/77/30/95/22/360x266/3713556284.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-sao-geraldo-4-quartos-90-2977309522.html
400000.0,300.0,Monsenhor Messias,Rua Progresso,110.0,3.0,1.0,1,https://imgbr.imovelwebcdn.com/avisos/2/29/77/30/94/41/360x266/3713546049.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-monsenhor-messias-3-quartos-2977309441.html
1221780.0,,Centro,Avenida Augusto de Lima,102.0,,,0,https://imgbr.imovelwebcdn.com/avisos/2/29/61/85/31/10/360x266/3669946118.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-centro-2961853110.html
275000.0,220.0,Ouro Preto,Rua Ecologia,60.0,2.0,2.0,1,https://imgbr.imovelwebcdn.com/avisos/2/29/77/72/13/51/360x266/3725509059.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-ouro-preto-belo-horizonte-2977721351.html
180000.0,170.0,Piratininga (Venda Nova),Rua Erva Mate,63.0,2.0,1.0,1,https://imgbr.imovelwebcdn.com/avisos/2/29/46/36/13/19/360x266/2126987523.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-2-quartos-1-vaga-piratininga-2946361319.html
780000.0,,Palmares,,160.0,4.0,4.0,2,https://imgbr.imovelwebcdn.com/avisos/2/29/57/79/50/89/360x266/2317413138.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-em-palmares-2957795089.html
2490000.0,2137.0,Lourdes,Rua Alvarenga Peixoto,320.0,5.0,4.0,3,https://imgbr.imovelwebcdn.com/avisos/2/29/73/41/19/34/360x266/3605596675.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-lourdes-5-quartos-320-m-sup2-2973411934.html
635500.0,280.0,Floresta,Avenida Flávio dos Santos 250,89.0,2.0,2.0,2,https://imgbr.imovelwebcdn.com/avisos/2/29/66/74/33/58/360x266/2714838676.jpg,https://www.imovelweb.com.br/propriedades/area-privativa-a-venda-2-quartos-1-suite-2-vagas-2966743358.html
850000.0,400.0,Santo Antônio,Rua João de Freitas,63.0,2.0,2.0,2,https://imgbr.imovelwebcdn.com/avisos/2/29/77/30/94/61/360x266/3713534234.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-santo-antonio-2-quartos-63-2977309461.html
400000.0,,Castelo,Rua Cecília Fonseca Coutinho,79.0,3.0,2.0,2,https://imgbr.imovelwebcdn.com/avisos/2/29/57/03/20/06/360x266/2281213955.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-castelo-belo-horizonte-2957032006.html
820000.0,450.0,Castelo,Rua Rua Desembargador José Satyro,256.0,5.0,5.0,2,https://imgbr.imovelwebcdn.com/avisos/2/29/23/83/97/46/360x266/2281442763.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-castelo-belo-horizonte-2923839746.html
2700000.0,1963.0,Serra,Rua Manoel Gomes Pereira 52,310.0,4.0,4.0,1,https://imgbr.imovelwebcdn.com/avisos/2/29/76/08/10/87/360x266/3727337431.jpg,https://www.imovelweb.com.br/propriedades/-apartamento-de-4-quartos-a-venda-no-serra.-2976081087.html
350000.0,,Graça,Rua Jussara,75.0,3.0,2.0,1,https://imgbr.imovelwebcdn.com/avisos/2/29/73/41/42/37/360x266/3605617701.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-graca-3-quartos-75-m-sup2--2973414237.html
2500000.0,,Santo Agostinho,Rua Alvarenga Peixoto,440.0,4.0,5.0,4,https://imgbr.imovelwebcdn.com/avisos/2/29/73/63/11/78/360x266/3611759733.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-santo-agostinho-4-quartos-440-2973631178.html
1050000.0,1780.0,Buritis,Rua Lauro Ferreira 101,130.0,4.0,3.0,3,https://imgbr.imovelwebcdn.com/avisos/2/29/76/30/38/31/360x266/3687084517.jpg,https://www.imovelweb.com.br/propriedades/apartamento-4-quartos-a-venda-no-buritis!-2976303831.html
3500000.0,2200.0,Lourdes,rua curitiba 2427,315.0,4.0,5.0,4,https://imgbr.imovelwebcdn.com/avisos/2/29/38/36/94/33/360x266/3681006895.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-4-quartos-3-suites-4-vagas-2938369433.html
1990000.0,,Lourdes,Rua Alvarenga Peixoto,300.0,4.0,3.0,3,https://imgbr.imovelwebcdn.com/avisos/2/29/73/40/81/46/360x266/3605434817.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-lourdes-4-quartos-300-m-sup2-2973408146.html
548000.0,,Sagrada Família,Rua Santo Agostinho 43,115.0,4.0,2.0,2,https://imgbr.imovelwebcdn.com/avisos/2/29/66/74/34/76/360x266/3586817274.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-4-quartos-1-suite-2-vagas-2966743476.html
1000000.0,1000.0,Centro,Rua São Paulo,124.0,2.0,3.0,3,https://imgbr.imovelwebcdn.com/avisos/2/29/69/67/04/70/360x266/3469650134.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-centro-belo-horizonte-2969670470.html
800000.0,1420.0,Lourdes,Avenida Álvares Cabral,155.0,4.0,1.0,1,https://imgbr.imovelwebcdn.com/avisos/2/29/57/03/49/24/360x266/2281285116.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-lourdes-belo-horizonte-2957034924.html
1680000.0,350.0,Castelo,Rua Doutor Rubens Guimarães,304.0,6.0,5.0,4,https://imgbr.imovelwebcdn.com/avisos/2/29/73/16/08/91/360x266/3598592523.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-castelo-belo-horizonte-2973160891.html
695000.0,200.0,Milionários (Barreiro),Rua João Alexandre Pires 540,220.0,3.0,2.0,2,https://imgbr.imovelwebcdn.com/avisos/2/29/75/20/20/53/360x266/3655809707.jpg,https://www.imovelweb.com.br/propriedades/area-privativa-a-venda-no-bairro-milionarios-com-3-2975202053.html
200000.0,225.0,Santa Mônica,Rua Campista,55.0,2.0,1.0,1,https://imgbr.imovelwebcdn.com/avisos/2/29/75/57/01/85/360x266/3666756234.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-santa-monica-2-quartos-55-2975570185.html
220000.0,200.0,Milionários (Barreiro),Rua Dona Lalá Fernandes 506,59.0,3.0,1.0,0,https://imgbr.imovelwebcdn.com/avisos/2/29/76/99/82/92/360x266/3705196635.jpg,https://www.imovelweb.com.br/propriedades/area-privativa-a-venda-3-quartos-milionarios-2976998292.html
430000.0,150.0,Planalto,Oliveira Lima,110.0,2.0,1.0,1,https://imgbr.imovelwebcdn.com/avisos/2/29/75/57/48/56/360x266/3666902145.jpg,https://www.imovelweb.com.br/propriedades/cobertura-com-2-quartos-a-venda-planalto-2975574856.html
280000.0,395.0,Planalto,Francisco Augusto Rocha,55.0,2.0,1.0,1,https://imgbr.imovelwebcdn.com/avisos/2/29/75/00/66/73/360x266/3652415405.jpg,https://www.imovelweb.com.br/propriedades/apartamento-com-2-quartos-a-venda-55-m-sup2-2975006673.html
3640066.0,,Gutierrez,Rua Ludgero Dolabela,235.0,4.0,5.0,3,https://imgbr.imovelwebcdn.com/avisos/2/29/75/37/19/35/360x266/3660854220.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-gutierrez-4-quartos-235-2975371935.html
350000.0,180.0,Alípio de Melo,Rua Uirapiana,80.0,3.0,1.0,2,https://imgbr.imovelwebcdn.com/avisos/2/29/64/76/95/53/360x266/2672200119.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-alipio-de-melo-belo-horizonte-2964769553.html
310000.0,,Castelo,Avenida Miguel Perrela,48.0,2.0,1.0,1,https://imgbr.imovelwebcdn.com/avisos/2/29/57/03/66/22/360x266/3665475512.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-castelo-belo-horizonte-2957036622.html
1750000.0,,Castelo,Rua Castelo Setúbal,240.0,4.0,2.0,4,https://imgbr.imovelwebcdn.com/avisos/2/29/57/03/67/71/360x266/3556437887.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-castelo-belo-horizonte-2957036771.html
4750000.0,,Lourdes,Avenida do Contorno,410.0,4.0,6.0,5,https://imgbr.imovelwebcdn.com/avisos/2/29/73/40/87/91/360x266/3605500312.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-lourdes-4-quartos-410-m-sup2-2973408791.html
1749000.0,,Prado,Rua Turmalina 615,147.0,4.0,4.0,4,https://imgbr.imovelwebcdn.com/avisos/2/29/76/08/22/68/360x266/3681002690.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-4-quartos-2-suites-4-vagas-2976082268.html
8000000.0,5000.0,Lourdes,Rua São Paulo,370.0,4.0,5.0,6,https://imgbr.imovelwebcdn.com/avisos/2/29/74/31/32/76/360x266/3630802696.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-lourdes-4-quartos-370-m-sup2-2974313276.html
350000.0,300.0,Castelo,Avenida Miguel Perrela,48.0,2.0,1.0,1,https://imgbr.imovelwebcdn.com/avisos/2/29/60/12/57/16/360x266/3647628686.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-castelo-belo-horizonte-2960125716.html
670000.0,350.0,Sagrada Família,Rua Genoveva de Souza 707,127.0,3.0,2.0,2,https://imgbr.imovelwebcdn.com/avisos/2/29/74/88/83/14/360x266/3648050020.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-3-quartos-1-suite-2-vagas-2974888314.html
3000000.0,2200.0,Boa Viagem,Rua Bernardo Guimarães,430.0,4.0,5.0,3,https://imgbr.imovelwebcdn.com/avisos/2/29/73/41/10/30/360x266/3605490308.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-boa-viagem-4-quartos-430-2973411030.html
3880000.0,4185.0,Belvedere,Rua Juvenal Melo Senra,437.0,6.0,7.0,4,https://imgbr.imovelwebcdn.com/avisos/2/29/73/41/37/15/360x266/3605486735.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-belvedere-6-quartos-437-2973413715.html
300000.0,300.0,Nova Floresta,Rua Caconde,75.0,2.0,1.0,1,https://imgbr.imovelwebcdn.com/avisos/2/29/73/67/30/31/360x266/3612876538.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-nova-floresta-2-quartos-75-2973673031.html
1790000.0,900.0,Santa Lúcia,Rua Centauro,320.0,4.0,3.0,4,https://imgbr.imovelwebcdn.com/avisos/2/29/73/41/19/55/360x266/3605508613.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-santa-lucia-4-quartos-320-2973411955.html
200000.0,230.0,Floramar,Rua Alga Azul,48.0,2.0,1.0,1,https://imgbr.imovelwebcdn.com/avisos/2/29/75/34/20/79/360x266/3659975926.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-floramar-2-quartos-48-m-sup2-2975342079.html
800000.0,541.0,Buritis,Rua Iracy Manata 160,220.0,3.0,3.0,2,https://imgbr.imovelwebcdn.com/avisos/2/29/74/22/51/68/360x266/3628425765.jpg,https://www.imovelweb.com.br/propriedades/cobertura-com-3-dormitorios-a-venda-220-m-sup2--por-2974225168.html
320000.0,,Buritis,Rua José Hemetério Andrade,53.0,2.0,1.0,1,https://imgbr.imovelwebcdn.com/avisos/2/29/74/31/31/60/360x266/3630800993.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-buritis-2-quartos-53-m-sup2--2974313160.html
460000.0,,Castelo,Avenida Altamiro Avelino Soares,121.0,3.0,2.0,1,https://imgbr.imovelwebcdn.com/avisos/2/29/57/03/71/25/360x266/2281334935.jpg,https://www.imovelweb.com.br/propriedades/apartamento-a-venda-castelo-belo-horizonte-2957037125.html
